"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2021","2021",89.8,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2022","2022",90.8,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2023","2023",92.7,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","1994","1994",5940,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","1995","1995",6419,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","1996","1996",6933,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","1997","1997",6857,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","1998","1998",6902,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","1999","1999",6669,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2000","2000",6504,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2001","2001",6344,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2002","2002",6401,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2003","2003",6376,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2005","2005",6320,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2006","2006",6238,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2007","2007",6097,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2008","2008",6024,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2009","2009",6046,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2010","2010",5741,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2011","2011",5590,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2012","2012",5529,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2013","2013",5298,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2014","2014",5358,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2015","2015",5391,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2016","2016",5313,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2017","2017",5340,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2018","2018",5067,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2019","2019",5140,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2020","2020",5073,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2021","2021",5064,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2022","2022",4796,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2023","2023",4734,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","1994","1994",3827,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","1995","1995",4103,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","1996","1996",4577,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","1997","1997",4559,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","1998","1998",4558,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","1999","1999",4449,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2000","2000",4426,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2001","2001",4622,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2002","2002",4566,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2003","2003",4674,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2005","2005",4871,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2006","2006",4886,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2007","2007",4984,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2008","2008",5147,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2009","2009",5077,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2010","2010",5065,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2011","2011",5100,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2012","2012",5143,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2013","2013",5194,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2014","2014",5307,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2015","2015",5271,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2016","2016",5375,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2017","2017",5281,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2018","2018",5449,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2019","2019",5414,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2020","2020",5681,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2021","2021",5924,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2022","2022",5653,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2023","2023",5677,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","1994","1994",0,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","1995","1995",0,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","1996","1996",1531,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","1997","1997",1490,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","1998","1998",1523,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","1999","1999",1450,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2000","2000",1390,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2001","2001",1376,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2002","2002",1408,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2003","2003",1522,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2005","2005",1579,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2006","2006",1603,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2007","2007",1656,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2008","2008",1683,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2009","2009",1626,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2010","2010",1648,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2011","2011",1651,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2012","2012",1642,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2013","2013",1588,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2014","2014",1636,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2015","2015",1655,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2016","2016",1632,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2017","2017",1588,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2018","2018",1532,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2019","2019",1463,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2020","2020",1498,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2021","2021",1602,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2022","2022",1633,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2023","2023",1515,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","1994","1994",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","1995","1995",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","1996","1996",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","1997","1997",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","1998","1998",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","1999","1999",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2000","2000",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2001","2001",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2002","2002",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2003","2003",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2005","2005",0.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2006","2006",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2007","2007",0.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2008","2008",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2009","2009",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2010","2010",0.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2011","2011",0.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2012","2012",0.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2013","2013",0.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2014","2014",0.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2015","2015",0.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2016","2016",0.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2017","2017",0.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2018","2018",0.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2019","2019",0.6,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2020","2020",0.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2021","2021",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2022","2022",0.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2023","2023",0.3,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","1994","1994",0,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","1995","1995",0,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","1996","1996",68.7,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","1997","1997",66.5,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","1998","1998",65.3,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","1999","1999",63.2,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2000","2000",60,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2001","2001",64.4,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2002","2002",59.7,,
